Date,Open,High,Low,Close,Adj Close,Volume
2022-06-17,0.05515239390000688,0.05805493507294831,0.05455303523386657,0.056818159249713916,0.056818159249713916,107239184.0891093
2022-06-18,0.056817129896321074,0.05779927239267081,0.049163487961827,0.052814204608002166,0.052814204608002166,154195529.44614398
2022-06-19,0.05282421314892423,0.06282361821353533,0.051084529368016406,0.060388662325283,0.060388662325283,329918837.0602871
2022-06-20,0.06038402203283299,0.06143997561131452,0.057371322597127336,0.05994312172469131,0.05994312172469131,137549261.06688517
2022-06-21,0.05994135987859079,0.06982427868845548,0.05890272995359318,0.0657317534121254,0.0657317534121254,329543063.38739604
2022-06-22,0.06575466081216272,0.06575736502340854,0.06099793635710033,0.06162375573530131,0.06162375573530131,188743420.90533355
2022-06-23,0.061643505762095686,0.06468614998797763,0.0615143845616769,0.06392924166566812,0.06392924166566812,91671122.04450291
2022-06-24,0.0639226415165288,0.068483588951682,0.06386321994189029,0.06689425958782057,0.06689425958782057,139276256.79353654
2022-06-25,0.06688976396326816,0.06929289285237132,0.06506016426011177,0.06847466412666849,0.06847466412666849,117788366.36727133
2022-06-26,0.06847976411527842,0.07756755705946135,0.06715113084296297,0.07291541690768072,0.07291541690768072,293765269.71081126
2022-06-27,0.07292624334892533,0.07872624257677457,0.07051642227971765,0.07205527933949875,0.07205527933949875,274920690.03527796
2022-06-28,0.07209502375927489,0.0732830481599004,0.0653216406051926,0.06601054565886919,0.06601054565886919,172791925.37145457
2022-06-29,0.06599540123477912,0.07148841054506624,0.0640232853456165,0.0694476786635947,0.0694476786635947,178628381.52602366
2022-06-30,0.06947832555726906,0.06963012312379782,0.06218626742048734,0.06627000047456483,0.06627000047456483,167102747.15968227
2022-07-01,0.06631579495650246,0.06839804506144527,0.06379918925962526,0.06636759155859799,0.06636759155859799,140342897.48058298
2022-07-02,0.06638771140799439,0.0679020162838902,0.06542950887102968,0.06658737316290383,0.06658737316290383,98031427.85923177
2022-07-03,0.06657871441897947,0.06739787296338012,0.06474367453402002,0.0671274516842045,0.0671274516842045,69480227.66135813
2022-07-04,0.06712782597973749,0.06970120428089457,0.06516737125559573,0.06928304760370375,0.06928304760370375,73368100.59689754
2022-07-05,0.06929995965694016,0.06993487349138328,0.06543129984041227,0.06711636898067037,0.06711636898067037,66279002.86369708
2022-07-06,0.06709116106239221,0.06920173009555385,0.06538260401214843,0.06835925995629644,0.06835925995629644,74556217.83349447
2022-07-07,0.06834513004908754,0.07116534723188149,0.06582957338696933,0.0705260771133772,0.0705260771133772,71929396.32111537
2022-07-08,0.07053667401537067,0.07344460093404838,0.06661118047084409,0.06904628622521812,0.06904628622521812,85830778.25606976
2022-07-09,0.06901288842072481,0.07013256058918993,0.06711141280839486,0.06943687154845764,0.06943687154845764,35953514.098606735
2022-07-10,0.06943915577487796,0.06945284705184868,0.06567877797860329,0.06721591094555993,0.06721591094555993,51907292.518269844
2022-07-11,0.0672433733071404,0.06724434883062981,0.061138960159162564,0.06169140175223955,0.06169140175223955,65165814.467142485
2022-07-12,0.06168760172751419,0.06305739889499348,0.059527139155380986,0.05976163238302512,0.05976163238302512,51445611.30317452
2022-07-13,0.05973925078722745,0.062277839498144555,0.057469585242202206,0.06190516888185836,0.06190516888185836,83062961.93186912
2022-07-14,0.061893833705971485,0.06268204497033254,0.0591685444485516,0.06240928136283327,0.06240928136283327,58609658.23790164
2022-07-15,0.06241420998331377,0.0643848795415887,0.06155671206651276,0.06289442176074189,0.06289442176074189,62123970.73905211
2022-07-16,0.06291391071507027,0.06480727829087288,0.061180384263090734,0.0643731149809607,0.0643731149809607,50140560.954281256
2022-07-17,0.06437089806260643,0.06550126424727923,0.06275240757491649,0.06304189179668189,0.06304189179668189,44756201.615652725
