Date,Open,High,Low,Close,Adj Close,Volume
2022-06-17,1.8044583732311736,1.8980212837479264,1.7809202058894218,1.8484869163070772,1.8484869163070772,9471063.87161161
2022-06-18,1.847109275581268,1.8914391607840062,1.5909440107506554,1.713113937859994,1.713113937859994,9190018.888313564
2022-06-19,1.7149147365043698,1.8487397948659086,1.6266590945252013,1.81662235614319,1.81662235614319,10495085.572940206
2022-06-20,1.8179875381961477,1.8955723876357415,1.7250709453562614,1.8656302681908152,1.8656302681908152,8189688.930084589
2022-06-21,1.8659024516585891,1.9701812888544554,1.8232095030803899,1.8837780024920714,1.8837780024920714,9560882.304271897
2022-06-22,1.8844785365141739,1.8873485396898093,1.7732568992871087,1.7952756100601055,1.7952756100601055,6275023.392893975
2022-06-23,1.7968829843204295,1.9199815172142263,1.7963812084168862,1.9045244213497428,1.9045244213497428,5459586.003531053
2022-06-24,1.9065860753690385,2.0477730325624184,1.9025165819986718,2.006972008752631,2.006972008752631,7199931.229691345
2022-06-25,2.0049180455980604,2.1145618098416423,1.9278036112283115,2.0423096633402817,2.0423096633402817,9867508.039059427
2022-06-26,2.0435513961662726,2.0844732216938437,1.886208810934486,1.8958211975912462,1.8958211975912462,6398622.242588029
2022-06-27,1.8943614102802124,2.052608034926437,1.8915598443787371,1.9857966312671724,1.9857966312671724,10218935.600013338
2022-06-28,1.9868091851530125,2.0831213539788718,1.840917274409962,1.8553668706083608,1.8553668706083608,9778314.00789787
2022-06-29,1.8559171423526293,1.8965605829412828,1.8047869075307914,1.8708532011845245,1.8708532011845245,8186782.305962824
2022-06-30,1.8697451336822817,1.8723809047800648,1.693174084221248,1.8486048697937785,1.8486048697937785,7018816.600294624
2022-07-01,1.8459066948337106,1.89412392099313,1.7369362542006137,1.7897550715811938,1.7897550715811938,8485243.207269453
2022-07-02,1.790301602391041,1.8639901764799218,1.7515004816370179,1.8196145886583872,1.8196145886583872,5351760.296396944
2022-07-03,1.8217877954148844,1.8353170148430245,1.7465141050008173,1.8208783465137695,1.8208783465137695,3109573.9117420483
2022-07-04,1.82027371560052,1.8837400356487175,1.7604022754903519,1.872205758305266,1.872205758305266,3059856.999620491
2022-07-05,1.8725124902311177,1.8918612445801664,1.7454504216829696,1.8091278242509126,1.8091278242509126,3415661.215997867
2022-07-06,1.808349154693944,1.8511933663804805,1.7388756359814692,1.8346677725736071,1.8346677725736071,3000748.216700078
2022-07-07,1.8309734155324395,1.9293289894910859,1.7282633093181434,1.9118413626653563,1.9118413626653563,2877568.466692208
2022-07-08,1.913603439325804,1.9717935568863378,1.7686511646967373,1.889979746516296,1.889979746516296,4118963.9437303185
2022-07-09,1.8905637739161998,1.967945666041349,1.8247810995989906,1.9294455127609906,1.9294455127609906,3734421.7708243215
2022-07-10,1.9282437269302952,1.9434949623205102,1.8207996424963293,1.8695333564063081,1.8695333564063081,3152407.8449537954
2022-07-11,1.8680899100239865,1.868391367174846,1.6862991497158095,1.699222701865007,1.699222701865007,4770963.046952187
2022-07-12,1.6961365037928422,1.736264150741267,1.6347171590838636,1.6365791726293333,1.6365791726293333,5452286.866959865
2022-07-13,1.6383120996771874,1.7497637781190951,1.5936010905925955,1.7422944908547446,1.7422944908547446,4886719.747452241
2022-07-14,1.7417680822664137,1.7969908707690059,1.6379148132421921,1.7662107017916533,1.7662107017916533,3874372.146913546
2022-07-15,1.7664332580969666,1.8199352688264212,1.71284760570187,1.7598570362934927,1.7598570362934927,4763409.998263299
2022-07-16,1.7709572737011094,1.8444773587527905,1.707413310180242,1.836979909865473,1.836979909865473,3491618.3543963144
2022-07-17,1.837775590766494,1.8877818894963694,1.764580624111961,1.8040924313951257,1.8040924313951257,4157532.275764802
