Date,Open,High,Low,Close,Adj Close,Volume
2022-06-17,0.31268986928033937,0.33919729859630565,0.31008350203906554,0.32064332356098896,0.32064332356098896,355986783.4970298
2022-06-18,0.32057368815069764,0.32583313771865374,0.2870531753619837,0.30707285512816856,0.30707285512816856,291698619.53981286
2022-06-19,0.30709154051279525,0.3324406767528841,0.29765899760551,0.325904867289602,0.325904867289602,255053643.29519773
2022-06-20,0.32582656454426984,0.32827162772417373,0.3130940589583177,0.32227008286901065,0.32227008286901065,308847985.7255208
2022-06-21,0.3221742593234983,0.3369393973559908,0.3183988634259899,0.3289749518371412,0.3289749518371412,340715356.8735203
2022-06-22,0.32891879489908643,0.32916586560504396,0.3186290669794741,0.3219646790024264,0.3219646790024264,276765924.0146418
2022-06-23,0.3220276751565653,0.33658410067619543,0.3210245151789417,0.3354111299402289,0.3354111299402289,184430705.92906657
2022-06-24,0.3354048491525283,0.38681915594512967,0.3346357109537533,0.36681375451870135,0.36681375451870135,595080590.230048
2022-06-25,0.3669074153491247,0.37370825795133394,0.3540521999137634,0.3673178014098496,0.3673178014098496,173142614.8840744
2022-06-26,0.36740450795027085,0.37468491006572563,0.3574330059865585,0.3589104080670397,0.3589104080670397,158688289.54006824
2022-06-27,0.3588728007964655,0.36680837223586105,0.34765331989730436,0.3532708054145876,0.3532708054145876,259872250.96774775
2022-06-28,0.3533305071234452,0.3553376289914925,0.3349635844319077,0.33702506970552865,0.33702506970552865,307056108.06739396
2022-06-29,0.3370308467606473,0.3411981604442976,0.3198591059696258,0.32911721191642646,0.32911721191642646,310920600.93284976
2022-06-30,0.32920582066620246,0.33276817660135843,0.3053810174376315,0.33177248085449124,0.33177248085449124,386437414.81318176
2022-07-01,0.3315193475919277,0.33555846687424773,0.3093243614114712,0.31349092946355994,0.31349092946355994,369933495.27531976
2022-07-02,0.3137058392103098,0.3176318033253036,0.30874786721594233,0.315197537992905,0.315197537992905,129700893.00637652
2022-07-03,0.3152819062607696,0.3253595915191371,0.3081687852952561,0.3211141879698561,0.3211141879698561,151186163.96318898
2022-07-04,0.32117053005137813,0.32929871204084993,0.31419857349327046,0.3282123143481749,0.3282123143481749,181951333.4771072
2022-07-05,0.328243836909302,0.3304758900056676,0.3129546368437988,0.32487779250901383,0.32487779250901383,201813349.3030384
2022-07-06,0.32477163560871514,0.33358544116044975,0.3195657975236789,0.3319817768568569,0.3319817768568569,211708667.3826592
2022-07-07,0.3319959476770948,0.34523090051536065,0.32639931462221095,0.34224148046277203,0.34224148046277203,184382009.00295252
2022-07-08,0.3420790415307956,0.3585865731449985,0.3350763673979423,0.3401769206359366,0.3401769206359366,310990133.01056504
2022-07-09,0.34003195832849586,0.3474530248540186,0.3391791206855828,0.3445952675925494,0.3445952675925494,76366622.16147321
2022-07-10,0.3445713795079579,0.34472642882992244,0.3185321600692905,0.3252345767074892,0.3252345767074892,155114452.35616222
2022-07-11,0.3253057309081923,0.3288059410311352,0.3106319518401011,0.3148672548529443,0.3148672548529443,201038636.7468504
2022-07-12,0.31477266275188603,0.31779845748270846,0.3074288176991281,0.3113358669458112,0.3113358669458112,191435380.70085523
2022-07-13,0.3113695847433309,0.32549873425635956,0.30197412454403416,0.32349913056827234,0.32349913056827234,246671109.54952407
2022-07-14,0.32345652394571167,0.3336398612976791,0.31226895420270273,0.33344529150400815,0.33344529150400815,204102001.47213235
2022-07-15,0.33349977791570445,0.34850887876000514,0.3272678518827782,0.3339369948063737,0.3339369948063737,265720921.36617416
2022-07-16,0.3340568987217085,0.35601111139534414,0.3295186672074456,0.3503981977456842,0.3503981977456842,159775450.9883389
2022-07-17,0.3503890086141069,0.3611917728764295,0.3412371237550228,0.34322813219577886,0.34322813219577886,119635974.52924314
