Date,Open,High,Low,Close,Adj Close,Volume
2022-06-17,30.068239439205772,32.10352069524703,29.228520023054273,30.6749391942477,30.6749391942477,561006334.595263
2022-06-18,30.673327772188962,31.96334107333828,27.110673347583273,31.95171301267658,31.95171301267658,642380506.0278956
2022-06-19,31.97056582070952,35.351322968150086,28.64476051653801,34.15106237421059,34.15106237421059,910263240.4513726
2022-06-20,34.147921779896215,36.84028875518861,31.69215106892458,35.20436421604772,35.20436421604772,926115682.1005548
2022-06-21,35.21102215511271,39.14759516331805,34.17406793442517,36.376808101724485,36.376808101724485,850650887.2942239
2022-06-22,36.38035557983511,36.8316563589493,33.61068344918654,34.08749900733934,34.08749900733934,778515935.7960386
2022-06-23,34.09469643875484,38.600829383169525,33.89131176123551,38.118779711712826,38.118779711712826,666784598.5729738
2022-06-24,38.12184106030661,42.88011312204264,37.63877225690147,41.87636952475324,41.87636952475324,825389522.1266614
2022-06-25,41.87074893128891,42.596414010642164,39.72441201835855,42.19567564859527,42.19567564859527,572089293.2305597
2022-06-26,42.19558134726598,42.457883977708285,39.136818750461856,39.370264549072274,39.370264549072274,564073469.9716837
2022-06-27,39.36699430633694,41.22805759772718,37.861144866287674,38.47996295249113,38.47996295249113,542619885.6025491
2022-06-28,38.46488869259921,39.854516878653,35.01827012005731,35.299265194022716,35.299265194022716,714734007.543479
2022-06-29,35.28659308535868,36.06173046831537,33.05249954140562,33.994496279907054,33.994496279907054,720562570.627234
2022-06-30,34.01006904167859,34.14700200130266,30.844041386423534,33.71543597440735,33.71543597440735,663418389.5494508
2022-07-01,33.71397011293436,35.35284712306434,31.775334293324995,32.80515321076854,32.80515321076854,715549091.3276232
2022-07-02,32.812070076935406,34.094032258982075,31.825576156310554,33.318142387108225,33.318142387108225,311740109.135517
2022-07-03,33.322605985715455,33.67286188333272,32.08132394733384,33.357026819224274,33.357026819224274,261740205.3691665
2022-07-04,33.351375948999234,36.89219527090533,32.413042973269725,36.67916044891156,36.67916044891156,328182692.7789589
2022-07-05,36.67594705365369,36.93073478373647,33.102282024169085,35.360439348568434,35.360439348568434,490766565.5390751
2022-07-06,35.36493055649633,37.59120039839338,34.733393673196865,37.00199502798053,37.00199502798053,477319017.5760195
2022-07-07,37.00923995079295,39.25815923128557,35.798557655162334,38.430966808569934,38.430966808569934,377506631.38721853
2022-07-08,38.44678415922703,39.752229501367324,36.44436078190316,38.10574761467756,38.10574761467756,494523569.43163913
2022-07-09,38.10198008039224,38.90905172282307,37.29379360626115,38.04305962037166,38.04305962037166,226826974.06462064
2022-07-10,38.038891250297546,38.1211592269243,36.09114331017809,36.68633058258488,36.68633058258488,220737873.72281167
2022-07-11,36.68426449507166,36.70857500828357,33.225059507742074,33.40032467326297,33.40032467326297,334740628.2165022
2022-07-12,33.38889613925004,34.56755628269673,32.57065300498428,32.655179623200524,32.655179623200524,316803173.6168782
2022-07-13,32.654042867131366,35.04754591162753,31.79893738749609,34.92116843107993,34.92116843107993,471010642.71914774
2022-07-14,34.913732353671705,37.26536394456827,33.54464494391796,37.11623949835678,37.11623949835678,480147933.94638103
2022-07-15,37.111182926198964,39.07987921591592,36.491272539859146,37.22914533094293,37.22914533094293,431215373.6655336
2022-07-16,37.35696373663724,40.43458895843299,36.137448950771784,39.580370295699076,39.580370295699076,367779321.5643957
2022-07-17,39.57803071350316,41.08314347154431,38.29125089858211,38.611951565123476,38.611951565123476,345494277.9128728
